,iteration,loss,mean_cut,mean_ratio,best_ratio_step,best_ratio_so_far,best_cut_so_far,optimal_mass,gamma,lr,grad_norm,circuit_evals,shots_used,graph_family,n,p,seed,objective,mode
1615,116,0.1782087985780873,10.8681640625,0.7245442708333333,1.0,1.0,15,0.03515625,20.0,0.00915475155076295,0.2123724093160866,1624,1662976,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1616,117,0.1660276944444314,10.8408203125,0.7227213541666667,1.0,1.0,15,0.04296875,20.0,0.009113740491407799,0.0774082420615517,1638,1677312,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1617,118,0.17487422979640893,10.822265625,0.721484375,1.0,1.0,15,0.041015625,20.0,0.009073243005401715,0.18043135288146991,1652,1691648,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1618,119,0.18178174672020353,10.8564453125,0.7237630208333333,1.0,1.0,15,0.033203125,20.0,0.009033248596865282,0.09614983934431134,1666,1705984,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1619,120,0.17487422980970668,10.802734375,0.7201822916666667,1.0,1.0,15,0.0322265625,20.0,0.008993747066168569,0.13740695214609225,1680,1720320,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1620,121,0.18562979876449034,10.7919921875,0.7194661458333333,1.0,1.0,15,0.0224609375,20.0,0.008954728499298495,0.11295279157795018,1694,1734656,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1621,122,0.17651372097700851,10.8623046875,0.7241536458333333,1.0,1.0,15,0.0390625,20.0,0.008916183257688039,0.058993703788170135,1708,1748992,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1622,123,0.1660276944694995,10.7431640625,0.7162109375,1.0,1.0,15,0.029296875,20.0,0.008878101968483779,0.10834660790045586,1722,1763328,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1623,124,0.17820879854610389,10.9375,0.7291666666666666,1.0,1.0,15,0.0380859375,20.0,0.00884047551522969,0.14469559450946662,1736,1777664,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1624,125,0.1688061869993866,10.787109375,0.719140625,1.0,1.0,15,0.037109375,20.0,0.0088032950289463,0.14745055604274337,1750,1792000,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1625,126,0.16469428211737047,10.912109375,0.7274739583333333,1.0,1.0,15,0.037109375,20.0,0.008766551879585577,0.05960133108897195,1764,1806336,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1626,127,0.17487422982300443,10.755859375,0.7170572916666667,1.0,1.0,15,0.03125,20.0,0.008730237667843014,0.11402666828964791,1778,1820672,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1627,128,0.18562979883044725,10.89453125,0.7263020833333333,1.0,1.0,15,0.0361328125,20.0,0.008694344217309401,0.16745477823121444,1792,1835008,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1628,129,0.17487422978976003,10.7861328125,0.7190755208333334,1.0,1.0,15,0.025390625,20.0,0.008658863566945809,0.14289856447528942,1806,1849344,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1629,130,0.17174821199116438,10.7431640625,0.7162109375,1.0,1.0,15,0.021484375,20.0,0.008623787963866158,0.08891234616088696,1820,1863680,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1630,131,0.18178174668585095,10.8515625,0.7234375,1.0,1.0,15,0.03125,20.0,0.008589109856412664,0.152682676776945,1834,1878016,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1631,132,0.158513584337113,10.8798828125,0.7253255208333333,1.0,1.0,15,0.037109375,20.0,0.008554821887510222,0.04341378380436583,1848,1892352,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1632,133,0.17651372099074952,10.7841796875,0.7189453125,1.0,1.0,15,0.0205078125,20.0,0.008520916888286587,0.09808997132573251,1862,1906688,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1633,134,0.16739764320258063,10.890625,0.7260416666666667,1.0,1.0,15,0.03125,20.0,0.008487387871945858,0.15098297173203445,1876,1921024,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1634,135,0.1799633645282908,10.75390625,0.7169270833333333,1.0,1.0,15,0.029296875,20.0,0.00845422802788352,0.07652675680465243,1890,1935360,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1635,136,0.17328679496285593,10.8408203125,0.7227213541666667,1.0,1.0,15,0.0361328125,20.0,0.008421430716031844,0.12424465615394105,1904,1949696,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1636,137,0.17174821197242665,10.859375,0.7239583333333334,1.0,1.0,15,0.033203125,20.0,0.008388989461425122,0.06835798276677128,1918,1964032,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1637,138,0.17820879850701304,10.736328125,0.7157552083333333,1.0,1.0,15,0.03125,20.0,0.008356897948974679,0.10611891625378751,1932,1978368,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1638,139,0.17025556387639143,10.6806640625,0.7120442708333333,1.0,1.0,15,0.0244140625,20.0,0.008325150018444189,0.10986189812007353,1946,1992704,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1639,140,0.17174821199428736,10.8515625,0.7234375,1.0,1.0,15,0.0283203125,20.0,0.008293739659616314,0.09197359001654705,1960,2007040,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1640,141,0.1943474680453684,10.9072265625,0.7271484375,1.0,1.0,15,0.0400390625,20.0,0.00826266100764208,0.10664693634826446,1974,2021376,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1641,142,0.17174821200990215,10.7978515625,0.7198567708333333,1.0,1.0,15,0.03125,20.0,0.008231908338564943,0.07848549083665869,1988,2035712,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1642,143,0.17025556384608034,10.7451171875,0.7163411458333333,1.0,1.0,15,0.025390625,20.0,0.008201476065011818,0.1293503185001681,2002,2050048,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1643,144,0.16602769444721677,10.7587890625,0.7172526041666667,1.0,1.0,15,0.03515625,20.0,0.008171358732043785,0.10929064152479985,2016,2064384,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1644,145,0.1702555638278937,10.75,0.7166666666666667,1.0,1.0,15,0.029296875,20.0,0.008141551013159535,0.2696579653015409,2030,2078720,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1645,146,0.17328679488878324,10.92578125,0.7283854166666667,1.0,1.0,15,0.0390625,20.0,0.00811204770644495,0.10574053765997664,2044,2093056,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1646,147,0.17174821196930368,10.8916015625,0.7261067708333333,1.0,1.0,15,0.0322265625,20.0,0.008082843730862575,0.13451071316701543,2058,2107392,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1647,148,0.17328679494353263,10.8759765625,0.7250651041666667,1.0,1.0,15,0.0302734375,20.0,0.008053934122674994,0.06765823473316718,2072,2121728,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1648,149,0.1799633644694007,10.806640625,0.7204427083333333,1.0,1.0,15,0.0283203125,20.0,0.008025314031996484,0.06431353496045504,2086,2136064,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1649,150,0.1702555638339559,10.75,0.7166666666666667,1.0,1.0,15,0.0361328125,20.0,0.007996978719467512,0.11909522667129536,2100,2150400,erdos_renyi,14,3,2,QTL gamma=20.0,sampled
1650,1,5.5654296875,9.5224609375,0.6348307291666667,1.0,1.0,15,0.0029296875,0.0,0.06172606375797438,2.5,14,14336,erdos_renyi,14,3,2,QTL schedule linear,sampled
1651,2,2.8899526839226057,9.7470703125,0.6498046875,1.0,1.0,15,0.001953125,1.342281879194631,0.055855745138402954,2.5,28,28672,erdos_renyi,14,3,2,QTL schedule linear,sampled
1652,3,1.6849267892622732,10.041015625,0.6694010416666667,1.0,1.0,15,0.0029296875,2.684563758389262,0.051018271534881615,2.5,42,43008,erdos_renyi,14,3,2,QTL schedule linear,sampled
1653,4,1.099551541723608,10.400390625,0.693359375,1.0,1.0,15,0.009765625,4.026845637583892,0.04694970820901407,2.5,56,57344,erdos_renyi,14,3,2,QTL schedule linear,sampled
1654,5,0.8236303713296428,10.7080078125,0.7138671875,1.0,1.0,15,0.0146484375,5.369127516778524,0.043471923063843836,1.7036406754095983,70,71680,erdos_renyi,14,3,2,QTL schedule linear,sampled
1655,6,0.6013985577307657,10.673828125,0.7115885416666666,1.0,1.0,15,0.021484375,6.7114093959731544,0.04045967441117711,0.8667752702171935,84,86016,erdos_renyi,14,3,2,QTL schedule linear,sampled
1656,7,0.42643505422671085,10.8134765625,0.7208984375,1.0,1.0,15,0.0234375,8.053691275167784,0.03782194220155924,0.6109952041653488,98,100352,erdos_renyi,14,3,2,QTL schedule linear,sampled
1657,8,0.3950965846831427,10.828125,0.721875,1.0,1.0,15,0.0244140625,9.395973154362416,0.03549074268269165,0.6858682949029247,112,114688,erdos_renyi,14,3,2,QTL schedule linear,sampled
1658,9,0.33517563257810307,10.9140625,0.7276041666666667,1.0,1.0,15,0.03125,10.738255033557047,0.033414118323461875,0.3488628844612202,126,129024,erdos_renyi,14,3,2,QTL schedule linear,sampled
1659,10,0.2979381249383341,10.875,0.725,1.0,1.0,15,0.0361328125,12.080536912751679,0.031551575821083845,0.23224766003255368,140,143360,erdos_renyi,14,3,2,QTL schedule linear,sampled
1660,11,0.2736661943354203,10.7861328125,0.7190755208333334,1.0,1.0,15,0.0224609375,13.422818791946309,0.02987102068480993,0.18662739668016298,154,157696,erdos_renyi,14,3,2,QTL schedule linear,sampled
1661,12,0.23687501313758597,10.9970703125,0.7331380208333333,1.0,1.0,15,0.046875,14.76510067114094,0.028346639899554396,0.16999127890695317,168,172032,erdos_renyi,14,3,2,QTL schedule linear,sampled
1662,13,0.24131474815483148,10.8232421875,0.7215494791666667,1.0,1.0,15,0.02734375,16.10738255033557,0.026957403971680602,0.1961495674966327,182,186368,erdos_renyi,14,3,2,QTL schedule linear,sampled
1663,14,0.2023118766655086,10.8486328125,0.7232421875,1.0,1.0,15,0.0234375,17.449664429530202,0.025685984638005147,0.19232366175513863,196,200704,erdos_renyi,14,3,2,QTL schedule linear,sampled
1664,15,0.1827891679603142,11.01171875,0.7341145833333333,1.0,1.0,15,0.0419921875,18.79194630872483,0.02451795820362672,0.25455903857401524,210,215040,erdos_renyi,14,3,2,QTL schedule linear,sampled
1665,16,0.1824443047119362,10.9287109375,0.7285807291666667,1.0,1.0,15,0.03515625,20.13422818791946,0.023441209319897596,0.14374611174904536,224,229376,erdos_renyi,14,3,2,QTL schedule linear,sampled
1666,17,0.17476852439500318,10.8671875,0.7244791666666667,1.0,1.0,15,0.033203125,21.476510067114095,0.022445478086539034,0.14375307580870272,238,243712,erdos_renyi,14,3,2,QTL schedule linear,sampled
1667,18,0.16098026906526125,10.9541015625,0.7302734375,1.0,1.0,15,0.03515625,22.818791946308725,0.021522011381388418,0.09931706144804775,252,258048,erdos_renyi,14,3,2,QTL schedule linear,sampled
1668,19,0.15366022253209716,10.724609375,0.7149739583333333,1.0,1.0,15,0.0283203125,24.161073825503358,0.02066329115113795,0.09865932884876097,266,272384,erdos_renyi,14,3,2,QTL schedule linear,sampled
1669,20,0.1411291650038524,10.8310546875,0.7220703125,1.0,1.0,15,0.025390625,25.503355704697988,0.019862820322272098,0.1678187679309074,280,286720,erdos_renyi,14,3,2,QTL schedule linear,sampled
1670,21,0.1315027222914519,10.896484375,0.7264322916666667,1.0,1.0,15,0.0263671875,26.845637583892618,0.01911495240047257,0.13425511861621725,294,301056,erdos_renyi,14,3,2,QTL schedule linear,sampled
1671,22,0.1414447359852857,10.8818359375,0.7254557291666667,1.0,1.0,15,0.021484375,28.187919463087248,0.018414754580816067,0.1431522285192778,308,315392,erdos_renyi,14,3,2,QTL schedule linear,sampled
1672,23,0.12572200025656685,10.771484375,0.7180989583333334,1.0,1.0,15,0.0419921875,29.53020134228188,0.01775789683693614,0.0734114001135057,322,329728,erdos_renyi,14,3,2,QTL schedule linear,sampled
1673,24,0.1165849623952606,11.0869140625,0.7391276041666667,1.0,1.0,15,0.0380859375,30.87248322147651,0.01714056134866899,0.08087539274500345,336,344064,erdos_renyi,14,3,2,QTL schedule linear,sampled
1674,25,0.10480050789008193,10.8037109375,0.7202473958333333,1.0,1.0,15,0.0283203125,32.21476510067114,0.0165593679974578,0.07337399062337771,350,358400,erdos_renyi,14,3,2,QTL schedule linear,sampled
1675,26,0.09815779224701725,10.9013671875,0.7267578125,1.0,1.0,15,0.033203125,33.557046979865774,0.016011312662837836,0.06529932302330196,364,372736,erdos_renyi,14,3,2,QTL schedule linear,sampled
1676,27,0.10313285134965632,10.857421875,0.723828125,1.0,1.0,15,0.0439453125,34.899328859060404,0.015493715797588058,0.057484295784292636,378,387072,erdos_renyi,14,3,2,QTL schedule linear,sampled
1677,28,0.10031659370364322,10.7841796875,0.7189453125,1.0,1.0,15,0.0263671875,36.241610738255034,0.015004179316605047,0.11514408612267765,392,401408,erdos_renyi,14,3,2,QTL schedule linear,sampled
1678,29,0.09305807242250566,10.818359375,0.7212239583333333,1.0,1.0,15,0.03125,37.58389261744966,0.01454055025618747,0.05837414000905031,406,415744,erdos_renyi,14,3,2,QTL schedule linear,sampled
1679,30,0.0867314548055855,10.9296875,0.7286458333333333,1.0,1.0,15,0.025390625,38.92617449664429,0.014100889982220291,0.04411603818635635,420,430080,erdos_renyi,14,3,2,QTL schedule linear,sampled
1680,31,0.09122215247818628,10.77734375,0.7184895833333333,1.0,1.0,15,0.0283203125,40.26845637583892,0.013683447973453165,0.0644410779800389,434,444416,erdos_renyi,14,3,2,QTL schedule linear,sampled
1681,32,0.08254994715738918,10.8447265625,0.7229817708333334,1.0,1.0,15,0.0263671875,41.61073825503356,0.01328663939826481,0.06291591106090275,448,458752,erdos_renyi,14,3,2,QTL schedule linear,sampled
1682,33,0.08297847193223966,10.9404296875,0.7293619791666667,1.0,1.0,15,0.03515625,42.95302013422819,0.012909025853557304,0.06010190952939732,462,473088,erdos_renyi,14,3,2,QTL schedule linear,sampled
1683,34,0.07621855119278725,10.875,0.725,1.0,1.0,15,0.025390625,44.29530201342282,0.012549298752718667,0.05250589154099627,476,487424,erdos_renyi,14,3,2,QTL schedule linear,sampled
1684,35,0.07275919559563664,10.7900390625,0.7193359375,1.0,1.0,15,0.021484375,45.63758389261745,0.012206264943349556,0.03996970264499289,490,501760,erdos_renyi,14,3,2,QTL schedule linear,sampled
1685,36,0.07819041640987395,10.9423828125,0.7294921875,1.0,1.0,15,0.0322265625,46.97986577181208,0.011878834210230164,0.08322296077539688,504,516096,erdos_renyi,14,3,2,QTL schedule linear,sampled
1686,37,0.07683011126791063,10.7958984375,0.7197265625,1.0,1.0,15,0.033203125,48.322147651006716,0.011566008379004643,0.033776299022586984,518,530432,erdos_renyi,14,3,2,QTL schedule linear,sampled
1687,38,0.0764325217379561,10.9501953125,0.7300130208333333,1.0,1.0,15,0.0361328125,49.664429530201346,0.011266871784476707,0.06542132748721528,532,544768,erdos_renyi,14,3,2,QTL schedule linear,sampled
1688,39,0.07529262808999072,10.759765625,0.7173177083333333,1.0,1.0,15,0.0283203125,51.006711409395976,0.010980582906688567,0.06604319685770048,546,559104,erdos_renyi,14,3,2,QTL schedule linear,sampled
1689,40,0.06944994948713762,10.9443359375,0.7296223958333333,1.0,1.0,15,0.0322265625,52.348993288590606,0.010706367009983984,0.03453756737992772,560,573440,erdos_renyi,14,3,2,QTL schedule linear,sampled
1690,41,0.06514065069575396,10.8291015625,0.7219401041666667,1.0,1.0,15,0.0263671875,53.691275167785236,0.010443509646499946,0.05259094684282057,574,587776,erdos_renyi,14,3,2,QTL schedule linear,sampled
1691,42,0.0660621470731309,10.7138671875,0.7142578125,1.0,1.0,15,0.0244140625,55.033557046979865,0.010191350907135336,0.019153632982320666,588,602112,erdos_renyi,14,3,2,QTL schedule linear,sampled
1692,43,0.0638441460735968,10.8837890625,0.7255859375,1.0,1.0,15,0.0322265625,56.375838926174495,0.009949280320907363,0.06389459525254726,602,616448,erdos_renyi,14,3,2,QTL schedule linear,sampled
1693,44,0.06432288385220425,10.9013671875,0.7267578125,1.0,1.0,15,0.0302734375,57.71812080536913,0.009716732318438599,0.03301684432735029,616,630784,erdos_renyi,14,3,2,QTL schedule linear,sampled
1694,45,0.05765472509846709,10.84375,0.7229166666666667,1.0,1.0,15,0.02734375,59.06040268456376,0.009493182187681942,0.02308197743300353,630,645120,erdos_renyi,14,3,2,QTL schedule linear,sampled
1695,46,0.059006913374037094,10.7734375,0.7182291666666667,1.0,1.0,15,0.0283203125,60.40268456375839,0.009278142460339174,0.08568988360014286,644,659456,erdos_renyi,14,3,2,QTL schedule linear,sampled
1696,47,0.060127913166190934,10.8857421875,0.7257161458333333,1.0,1.0,15,0.025390625,61.74496644295302,0.009071159676120712,0.037320415879017,658,673792,erdos_renyi,14,3,2,QTL schedule linear,sampled
1697,48,0.05397463626239473,10.888671875,0.7259114583333334,1.0,1.0,15,0.0341796875,63.08724832214765,0.008871811479321392,0.028252710744648652,672,688128,erdos_renyi,14,3,2,QTL schedule linear,sampled
1698,49,0.05331350753914719,10.7275390625,0.7151692708333334,1.0,1.0,15,0.017578125,64.42953020134227,0.008679704008384494,0.037051601215826235,686,702464,erdos_renyi,14,3,2,QTL schedule linear,sampled
1699,50,0.04930063881340224,10.9140625,0.7276041666666667,1.0,1.0,15,0.0361328125,65.77181208053692,0.0084944695443852,0.0197134399715311,700,716800,erdos_renyi,14,3,2,QTL schedule linear,sampled
1700,51,0.05211252055660317,10.9150390625,0.7276692708333333,1.0,1.0,15,0.0390625,67.11409395973155,0.008315764388841346,0.035630521122961785,714,731136,erdos_renyi,14,3,2,QTL schedule linear,sampled
1701,52,0.05156969501633895,10.89453125,0.7263020833333333,1.0,1.0,15,0.0341796875,68.45637583892618,0.008143266945081412,0.04507086484492038,728,745472,erdos_renyi,14,3,2,QTL schedule linear,sampled
1702,53,0.050108192842887665,10.8994140625,0.7266276041666667,1.0,1.0,15,0.0283203125,69.79865771812081,0.007976675980672504,0.020919200189663645,742,759808,erdos_renyi,14,3,2,QTL schedule linear,sampled
1703,54,0.049162755242078464,10.8046875,0.7203125,1.0,1.0,15,0.0361328125,71.14093959731544,0.007815709051221207,0.033709915906386966,756,774144,erdos_renyi,14,3,2,QTL schedule linear,sampled
1704,55,0.05298370124851199,10.9306640625,0.7287109375,1.0,1.0,15,0.0224609375,72.48322147651007,0.007660101068279789,0.05578762270330553,770,788480,erdos_renyi,14,3,2,QTL schedule linear,sampled
1705,56,0.0514182418964432,10.92578125,0.7283854166666667,1.0,1.0,15,0.0283203125,73.8255033557047,0.0075096029961785275,0.0454239048178738,784,802816,erdos_renyi,14,3,2,QTL schedule linear,sampled
1706,57,0.044539730107531976,10.892578125,0.726171875,1.0,1.0,15,0.0263671875,75.16778523489933,0.007363980664412407,0.048954280203732055,798,817152,erdos_renyi,14,3,2,QTL schedule linear,sampled
1707,58,0.04205851413117339,10.8896484375,0.7259765625,1.0,1.0,15,0.033203125,76.51006711409396,0.007223013683777929,0.027654625304471384,812,831488,erdos_renyi,14,3,2,QTL schedule linear,sampled
1708,59,0.0466991039654891,10.8271484375,0.7218098958333333,1.0,1.0,15,0.0302734375,77.85234899328859,0.007086494455818977,0.037938221504687154,826,845824,erdos_renyi,14,3,2,QTL schedule linear,sampled
1709,60,0.045005272912401174,10.7607421875,0.7173828125,1.0,1.0,15,0.033203125,79.19463087248322,0.006954227266328384,0.04277848317485052,840,860160,erdos_renyi,14,3,2,QTL schedule linear,sampled
1710,61,0.04713338840507294,10.9033203125,0.7268880208333334,1.0,1.0,15,0.0234375,80.53691275167785,0.006826027454689172,0.02262263042393236,854,874496,erdos_renyi,14,3,2,QTL schedule linear,sampled
1711,62,0.0415870148251238,10.96875,0.73125,1.0,1.0,15,0.0419921875,81.87919463087249,0.00670172065174726,0.01591162360119497,868,888832,erdos_renyi,14,3,2,QTL schedule linear,sampled
1712,63,0.04614709463580076,10.8046875,0.7203125,1.0,1.0,15,0.0302734375,83.22147651006712,0.006581142079703536,0.013709437114287695,882,903168,erdos_renyi,14,3,2,QTL schedule linear,sampled
1713,64,0.042992825872989957,10.869140625,0.724609375,1.0,1.0,15,0.0302734375,84.56375838926175,0.006464135908212679,0.02270903269019214,896,917504,erdos_renyi,14,3,2,QTL schedule linear,sampled
1714,65,0.04034333199352806,10.798828125,0.719921875,1.0,1.0,15,0.0302734375,85.90604026845638,0.006350554661491919,0.0274867110248755,910,931840,erdos_renyi,14,3,2,QTL schedule linear,sampled
1715,66,0.03745527798161548,10.8203125,0.7213541666666666,1.0,1.0,15,0.021484375,87.24832214765101,0.006240258671786171,0.027478066069169863,924,946176,erdos_renyi,14,3,2,QTL schedule linear,sampled
1716,67,0.036051251962886104,10.875,0.725,1.0,1.0,15,0.0302734375,88.59060402684564,0.006133115575015717,0.020219100773700368,938,960512,erdos_renyi,14,3,2,QTL schedule linear,sampled
1717,68,0.04002170350882188,10.94140625,0.7294270833333333,1.0,1.0,15,0.0341796875,89.93288590604027,0.0060289998448575894,0.035790464032520605,952,974848,erdos_renyi,14,3,2,QTL schedule linear,sampled
1718,69,0.03867727126225422,10.7978515625,0.7198567708333333,1.0,1.0,15,0.025390625,91.2751677852349,0.005927792361888264,0.04116816452410362,966,989184,erdos_renyi,14,3,2,QTL schedule linear,sampled
1719,70,0.03925431927533866,11.0244140625,0.7349609375,1.0,1.0,15,0.0322265625,92.61744966442953,0.005829380014749861,0.02879730873793944,980,1003520,erdos_renyi,14,3,2,QTL schedule linear,sampled
1720,71,0.03624011291903646,10.9326171875,0.7288411458333334,1.0,1.0,15,0.03125,93.95973154362416,0.0057336553305995346,0.041060983770180456,994,1017856,erdos_renyi,14,3,2,QTL schedule linear,sampled
1721,72,0.03456260290387937,10.796875,0.7197916666666667,1.0,1.0,15,0.0244140625,95.30201342281879,0.005640516132366728,0.017640621533292076,1008,1032192,erdos_renyi,14,3,2,QTL schedule linear,sampled
1722,73,0.03554233835943145,10.8603515625,0.7240234375,1.0,1.0,15,0.0322265625,96.64429530201343,0.005549865220579608,0.027460781811158266,1022,1046528,erdos_renyi,14,3,2,QTL schedule linear,sampled
1723,74,0.03505545701204198,10.87890625,0.7252604166666666,1.0,1.0,15,0.03125,97.98657718120806,0.005461610077733163,0.025630183404920497,1036,1060864,erdos_renyi,14,3,2,QTL schedule linear,sampled
