graph_family,n,p,seed,objective,init_id,init_seed,init_params,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass,gamma_plot,gamma_raw
erdos_renyi,8,2,2,QTL gamma=3.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8124399999999999,0.809308,0.8172999999999998,0.4314,3.0,3.0
erdos_renyi,8,2,2,QTL gamma=3.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.54818,0.5465660000000001,0.5525,0.0348,3.0,3.0
erdos_renyi,8,2,2,QTL gamma=3.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.68864,0.6927260000000002,0.69864,0.1904,3.0,3.0
erdos_renyi,8,2,2,QTL gamma=4.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.74282,0.748928,0.7563,0.2992,4.0,4.0
erdos_renyi,8,2,2,QTL gamma=4.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.54864,0.546268,0.55238,0.0358,4.0,4.0
erdos_renyi,8,2,2,QTL gamma=4.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8119799999999999,0.8090999999999999,0.81706,0.4306,4.0,4.0
erdos_renyi,8,2,2,QTL gamma=4.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5489200000000001,0.5466679999999999,0.55366,0.035,4.0,4.0
erdos_renyi,8,2,2,QTL gamma=4.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.68864,0.692654,0.6988199999999999,0.1906,4.0,4.0
erdos_renyi,8,2,2,QTL gamma=8.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.74412,0.749718,0.75692,0.2992,8.0,8.0
erdos_renyi,8,2,2,QTL gamma=8.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.54826,0.546846,0.55516,0.0354,8.0,8.0
