,graph_family,n,p,seed,gamma_plot,gamma_raw,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass
202,erdos_renyi,8,2,4,12.0,12.0,0.724859,0.7243984,0.7292669999999999,0.14007
203,erdos_renyi,8,2,4,14.0,14.0,0.725456,0.7250985000000001,0.7299289999999999,0.13721000000000003
204,erdos_renyi,8,2,4,16.0,16.0,0.7263330000000001,0.7256464,0.7298180000000001,0.13488000000000003
205,erdos_renyi,8,2,4,18.0,18.0,0.726867,0.7260846000000001,0.729567,0.13251000000000002
206,erdos_renyi,8,2,4,24.0,24.0,0.727582,0.7272186,0.7298720000000001,0.12648
207,erdos_renyi,8,2,4,32.0,32.0,0.728669,0.7282878,0.7295130000000001,0.11772
208,erdos_renyi,8,2,4,45.0,45.0,0.726519,0.7258518,0.7272339999999999,0.09541
209,erdos_renyi,8,2,4,55.0,55.0,0.722444,0.7214176999999999,0.722912,0.07703999999999998
210,erdos_renyi,8,2,4,64.0,64.0,0.71907,0.7176244,0.71907,0.06566
211,erdos_renyi,8,2,4,128.0,128.0,0.707256,0.7064013,0.708437,0.04029
212,erdos_renyi,8,2,4,256.0,256.0,0.704784,0.7038628000000001,0.7060190000000001,0.03607
213,erdos_renyi,8,2,4,512.0,512.0,0.704401,0.7033084,0.705319,0.03541
214,erdos_renyi,8,2,4,1024.0,1024.0,0.704345,0.7031719999999999,0.7052090000000001,0.03509
